product_id,name,category,description,lost_description,price,image_url,image_path,source,item_id,search_text,price_bucket
PROD_072,Carbon Steel Wok,kitchen-accessories,"The Carbon Steel Wok is a versatile cooking pan suitable for stir-frying, sautéing, and deep frying. Its sturdy construction ensures even heat distribution for delicious meals.","I lost a really big, heavy wok that's made of some kind of metal - it's got a non-stick coating, I think - it's just a pretty standard size, not too fancy, but really useful for cooking.",29.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp,images/PROD_072.jpg,dummyjson,ITEM_0072,"carbon steel wok kitchen-accessories the carbon steel wok is a versatile cooking pan suitable for stir-frying, sautéing, and deep frying. its sturdy construction ensures even heat distribution for delicious meals. i lost a really big, heavy wok that's made of some kind of metal - it's got a non-stick coating, i think - it's just a pretty standard size, not too fancy, but really useful for cooking.",mid-range
PROD_073,Chopping Board,kitchen-accessories,"The Chopping Board is an essential kitchen accessory for food preparation. Made from durable material, it provides a safe and hygienic surface for cutting and chopping.","I lost a plastic chopping board, it's pretty standard size, not too big or too small, and it's got a bit of a rough edge around the edges.",12.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/chopping-board/thumbnail.webp,images/PROD_073.jpg,dummyjson,ITEM_0073,"chopping board kitchen-accessories the chopping board is an essential kitchen accessory for food preparation. made from durable material, it provides a safe and hygienic surface for cutting and chopping. i lost a plastic chopping board, it's pretty standard size, not too big or too small, and it's got a bit of a rough edge around the edges.",budget
PROD_074,Citrus Squeezer Yellow,kitchen-accessories,The Citrus Squeezer in Yellow is a handy tool for extracting juice from citrus fruits. Its vibrant color adds a cheerful touch to your kitchen gadgets.,"I lost a yellow kitchen gadget that looks like a squeezer, it's pretty bright and cheerful. I think it's used for squeezing juice out of citrus fruits, but I'm not entirely sure – it's not a really distinctive shape or anything.",8.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/citrus-squeezer-yellow/thumbnail.webp,images/PROD_074.jpg,dummyjson,ITEM_0074,"citrus squeezer yellow kitchen-accessories the citrus squeezer in yellow is a handy tool for extracting juice from citrus fruits. its vibrant color adds a cheerful touch to your kitchen gadgets. i lost a yellow kitchen gadget that looks like a squeezer, it's pretty bright and cheerful. i think it's used for squeezing juice out of citrus fruits, but i'm not entirely sure – it's not a really distinctive shape or anything.",budget
PROD_075,Egg Slicer,kitchen-accessories,"The Egg Slicer is a convenient tool for slicing boiled eggs evenly. It's perfect for salads, sandwiches, and other dishes where sliced eggs are desired.","I lost a kitchen gadget that looks like a long, flat, rectangular thing with a small blade on the end, it's used to slice boiled eggs into even pieces, and it's pretty handy to have around.",6.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/egg-slicer/thumbnail.webp,images/PROD_075.jpg,dummyjson,ITEM_0075,"egg slicer kitchen-accessories the egg slicer is a convenient tool for slicing boiled eggs evenly. it's perfect for salads, sandwiches, and other dishes where sliced eggs are desired. i lost a kitchen gadget that looks like a long, flat, rectangular thing with a small blade on the end, it's used to slice boiled eggs into even pieces, and it's pretty handy to have around.",budget
PROD_076,Electric Stove,kitchen-accessories,The Electric Stove provides a portable and efficient cooking solution. Ideal for small kitchens or as an additional cooking surface for various culinary needs.,"I lost a pretty big, heavy appliance that's basically an electric stove, it's got a bunch of burners and a cooktop surface, it's kind of big and bulky.",49.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/thumbnail.webp,images/PROD_076.jpg,dummyjson,ITEM_0076,"electric stove kitchen-accessories the electric stove provides a portable and efficient cooking solution. ideal for small kitchens or as an additional cooking surface for various culinary needs. i lost a pretty big, heavy appliance that's basically an electric stove, it's got a bunch of burners and a cooktop surface, it's kind of big and bulky.",mid-range
PROD_077,Fine Mesh Strainer,kitchen-accessories,The Fine Mesh Strainer is a versatile tool for straining liquids and sifting dry ingredients. Its fine mesh ensures efficient filtering for smooth cooking and baking.,"I lost a kitchen strainer thingy - it's got a super fine mesh and it's pretty small, so it might be hard to spot, but it's usually black with some sort of design on it. I think I had it in the cafeteria or in my dorm room, but I could be wrong.",9.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/fine-mesh-strainer/thumbnail.webp,images/PROD_077.jpg,dummyjson,ITEM_0077,"fine mesh strainer kitchen-accessories the fine mesh strainer is a versatile tool for straining liquids and sifting dry ingredients. its fine mesh ensures efficient filtering for smooth cooking and baking. i lost a kitchen strainer thingy - it's got a super fine mesh and it's pretty small, so it might be hard to spot, but it's usually black with some sort of design on it. i think i had it in the cafeteria or in my dorm room, but i could be wrong.",budget
PROD_078,Fork,kitchen-accessories,The Fork is a classic utensil for various dining and serving purposes. Its durable and ergonomic design makes it a reliable choice for everyday use.,"I lost a fork, it's just a standard, everyday fork with a bit of a bend in the middle, and it's got some scratches on the handle. It's not a fancy one or anything, just a basic fork that I was using in the cafeteria.",3.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/fork/thumbnail.webp,images/PROD_078.jpg,dummyjson,ITEM_0078,"fork kitchen-accessories the fork is a classic utensil for various dining and serving purposes. its durable and ergonomic design makes it a reliable choice for everyday use. i lost a fork, it's just a standard, everyday fork with a bit of a bend in the middle, and it's got some scratches on the handle. it's not a fancy one or anything, just a basic fork that i was using in the cafeteria.",budget
PROD_079,Glass,kitchen-accessories,The Glass is a versatile and elegant drinking vessel suitable for a variety of beverages. Its clear design allows you to enjoy the colors and textures of your drinks.,"I lost a clear glass that's pretty standard, just a normal drinking vessel - it's not super fancy, but it's one of my favorites. It's just a clear glass, nothing special, but I was really attached to it and I think it might be around somewhere on campus.",4.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/glass/thumbnail.webp,images/PROD_079.jpg,dummyjson,ITEM_0079,"glass kitchen-accessories the glass is a versatile and elegant drinking vessel suitable for a variety of beverages. its clear design allows you to enjoy the colors and textures of your drinks. i lost a clear glass that's pretty standard, just a normal drinking vessel - it's not super fancy, but it's one of my favorites. it's just a clear glass, nothing special, but i was really attached to it and i think it might be around somewhere on campus.",budget
PROD_080,Grater Black,kitchen-accessories,"The Grater in Black is a handy kitchen tool for grating cheese, vegetables, and more. Its sleek design and sharp blades make food preparation efficient and easy.","I lost a black kitchen tool thingy, it's for grating stuff and it has some sharp edges, I think it was a pretty modern design. I don't remember exactly where I had it last, but it was probably in my dorm room or maybe I took it out to study in the library.",10.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/grater-black/thumbnail.webp,images/PROD_080.jpg,dummyjson,ITEM_0080,"grater black kitchen-accessories the grater in black is a handy kitchen tool for grating cheese, vegetables, and more. its sleek design and sharp blades make food preparation efficient and easy. i lost a black kitchen tool thingy, it's for grating stuff and it has some sharp edges, i think it was a pretty modern design. i don't remember exactly where i had it last, but it was probably in my dorm room or maybe i took it out to study in the library.",budget
PROD_081,Hand Blender,kitchen-accessories,"The Hand Blender is a versatile kitchen appliance for blending, pureeing, and mixing. Its compact design and powerful motor make it a convenient tool for various recipes.","I think I lost a hand blender that was kind of a medium size, with a small container on the end that holds the blades, and it had a cord that plugged into a wall outlet, but I'm not really sure what color it was. It was pretty compact, so it might have been stuck in a drawer or something, and I've been searching around my dorm room and the cafeteria.",34.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/hand-blender/thumbnail.webp,images/PROD_081.jpg,dummyjson,ITEM_0081,"hand blender kitchen-accessories the hand blender is a versatile kitchen appliance for blending, pureeing, and mixing. its compact design and powerful motor make it a convenient tool for various recipes. i think i lost a hand blender that was kind of a medium size, with a small container on the end that holds the blades, and it had a cord that plugged into a wall outlet, but i'm not really sure what color it was. it was pretty compact, so it might have been stuck in a drawer or something, and i've been searching around my dorm room and the cafeteria.",mid-range
PROD_082,Ice Cube Tray,kitchen-accessories,The Ice Cube Tray is a practical accessory for making ice cubes in various shapes. Perfect for keeping your drinks cool and adding a fun element to your beverages.,"I lost a kitchen tray thingy with little cube-shaped holes in it - I think it's made of plastic or something - it's pretty small, about the size of a phone, and it has those little cube holes that make ice cubes in different shapes. I was using it in the dorm's kitchen and I think I left it on the counter, but it's nowhere to be found now.",5.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/ice-cube-tray/thumbnail.webp,images/PROD_082.jpg,dummyjson,ITEM_0082,"ice cube tray kitchen-accessories the ice cube tray is a practical accessory for making ice cubes in various shapes. perfect for keeping your drinks cool and adding a fun element to your beverages. i lost a kitchen tray thingy with little cube-shaped holes in it - i think it's made of plastic or something - it's pretty small, about the size of a phone, and it has those little cube holes that make ice cubes in different shapes. i was using it in the dorm's kitchen and i think i left it on the counter, but it's nowhere to be found now.",budget
PROD_083,Kitchen Sieve,kitchen-accessories,The Kitchen Sieve is a versatile tool for sifting and straining dry and wet ingredients. Its fine mesh design ensures smooth results in your cooking and baking.,"I lost a kitchen sieve thingy that I think is just a mesh screen with some kind of handle on it - it was kinda big and had a bunch of holes in it, I remember using it to sift flour for a baking project, but it's probably just somewhere on campus now.",7.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp,images/PROD_083.jpg,dummyjson,ITEM_0083,"kitchen sieve kitchen-accessories the kitchen sieve is a versatile tool for sifting and straining dry and wet ingredients. its fine mesh design ensures smooth results in your cooking and baking. i lost a kitchen sieve thingy that i think is just a mesh screen with some kind of handle on it - it was kinda big and had a bunch of holes in it, i remember using it to sift flour for a baking project, but it's probably just somewhere on campus now.",budget
PROD_084,Knife,kitchen-accessories,"The Knife is an essential kitchen tool for chopping, slicing, and dicing. Its sharp blade and ergonomic handle make it a reliable choice for food preparation.","I lost a knife that I use for everyday food prep, it's pretty standard stuff - a sharp blade and an ergonomic handle, nothing too fancy.",14.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp,images/PROD_084.jpg,dummyjson,ITEM_0084,"knife kitchen-accessories the knife is an essential kitchen tool for chopping, slicing, and dicing. its sharp blade and ergonomic handle make it a reliable choice for food preparation. i lost a knife that i use for everyday food prep, it's pretty standard stuff - a sharp blade and an ergonomic handle, nothing too fancy.",budget
PROD_085,Lunch Box,kitchen-accessories,"The Lunch Box is a convenient and portable container for packing and carrying your meals. With compartments for different foods, it's perfect for on-the-go dining.","I lost a lunch box that's a bit on the smaller side, with a few compartments and a handle on the side, probably made of some kind of lightweight material. It's not super distinctive, but I think it's a decent size, about 5x7 inches or so, and has some kind of branding or logo on it that I think is a university logo, but I'm not entirely sure.",12.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp,images/PROD_085.jpg,dummyjson,ITEM_0085,"lunch box kitchen-accessories the lunch box is a convenient and portable container for packing and carrying your meals. with compartments for different foods, it's perfect for on-the-go dining. i lost a lunch box that's a bit on the smaller side, with a few compartments and a handle on the side, probably made of some kind of lightweight material. it's not super distinctive, but i think it's a decent size, about 5x7 inches or so, and has some kind of branding or logo on it that i think is a university logo, but i'm not entirely sure.",budget
PROD_086,Microwave Oven,kitchen-accessories,"The Microwave Oven is a versatile kitchen appliance for quick and efficient cooking, reheating, and defrosting. Its compact size makes it suitable for various kitchen setups.","I lost a microwave oven, it's one of those compact ones that's pretty standard in size, and it's just a normal kitchen appliance that's usually used for reheating food and stuff. It was just sitting on my desk in my dorm room, I think I might have taken it out for a minute and it's not there now.",89.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/thumbnail.webp,images/PROD_086.jpg,dummyjson,ITEM_0086,"microwave oven kitchen-accessories the microwave oven is a versatile kitchen appliance for quick and efficient cooking, reheating, and defrosting. its compact size makes it suitable for various kitchen setups. i lost a microwave oven, it's one of those compact ones that's pretty standard in size, and it's just a normal kitchen appliance that's usually used for reheating food and stuff. it was just sitting on my desk in my dorm room, i think i might have taken it out for a minute and it's not there now.",mid-range
PROD_087,Mug Tree Stand,kitchen-accessories,The Mug Tree Stand is a stylish and space-saving solution for organizing your mugs. Keep your favorite mugs easily accessible and neatly displayed in your kitchen.,"I lost a tree-shaped stand for holding mugs in my kitchen, it's got a pretty modern design and it was white with some kind of pattern on the trunk.",15.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/thumbnail.webp,images/PROD_087.jpg,dummyjson,ITEM_0087,"mug tree stand kitchen-accessories the mug tree stand is a stylish and space-saving solution for organizing your mugs. keep your favorite mugs easily accessible and neatly displayed in your kitchen. i lost a tree-shaped stand for holding mugs in my kitchen, it's got a pretty modern design and it was white with some kind of pattern on the trunk.",budget
PROD_089,Plate,kitchen-accessories,The Plate is a classic and essential dishware item for serving meals. Its durable and stylish design makes it suitable for everyday use or special occasions.,"I think I lost a white plate with a simple design on it, maybe a small logo or pattern, and it's pretty standard-sized for a dinner plate. It's not super fancy, but it's one of those things that's always been there, you know?",3.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp,images/PROD_089.jpg,dummyjson,ITEM_0088,"plate kitchen-accessories the plate is a classic and essential dishware item for serving meals. its durable and stylish design makes it suitable for everyday use or special occasions. i think i lost a white plate with a simple design on it, maybe a small logo or pattern, and it's pretty standard-sized for a dinner plate. it's not super fancy, but it's one of those things that's always been there, you know?",budget
PROD_090,Red Tongs,kitchen-accessories,The Red Tongs are versatile kitchen tongs suitable for various cooking and serving tasks. Their vibrant color adds a pop of excitement to your kitchen utensils.,"I lost a pair of red kitchen tongs with a sort of bright, fire engine color that's pretty noticeable. They're not super fancy, just regular tongs that I was using to grab food from a pot or something.",6.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/red-tongs/thumbnail.webp,images/PROD_090.jpg,dummyjson,ITEM_0089,"red tongs kitchen-accessories the red tongs are versatile kitchen tongs suitable for various cooking and serving tasks. their vibrant color adds a pop of excitement to your kitchen utensils. i lost a pair of red kitchen tongs with a sort of bright, fire engine color that's pretty noticeable. they're not super fancy, just regular tongs that i was using to grab food from a pot or something.",budget
PROD_091,Silver Pot With Glass Cap,kitchen-accessories,"The Silver Pot with Glass Cap is a stylish and functional cookware item for boiling, simmering, and preparing delicious meals. Its glass cap allows you to monitor cooking progress.","I lost a silver pot with a glass lid - it's pretty standard-looking, just a silver color with a clear glass top that helps me check on whatever's inside while it's cooking.",39.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/silver-pot-with-glass-cap/thumbnail.webp,images/PROD_091.jpg,dummyjson,ITEM_0090,"silver pot with glass cap kitchen-accessories the silver pot with glass cap is a stylish and functional cookware item for boiling, simmering, and preparing delicious meals. its glass cap allows you to monitor cooking progress. i lost a silver pot with a glass lid - it's pretty standard-looking, just a silver color with a clear glass top that helps me check on whatever's inside while it's cooking.",mid-range
PROD_092,Slotted Turner,kitchen-accessories,"The Slotted Turner is a kitchen utensil designed for flipping and turning food items. Its slotted design allows excess liquid to drain, making it ideal for frying and sautéing.","I lost a kitchen utensil that's kind of a long, thin tongs thing with holes in it to let out excess moisture, I think it's for flipping food in pans or something. It's pretty lightweight and has a handle on one end, but I'm not really sure what it's made of or where I was when I last had it.",8.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/slotted-turner/thumbnail.webp,images/PROD_092.jpg,dummyjson,ITEM_0091,"slotted turner kitchen-accessories the slotted turner is a kitchen utensil designed for flipping and turning food items. its slotted design allows excess liquid to drain, making it ideal for frying and sautéing. i lost a kitchen utensil that's kind of a long, thin tongs thing with holes in it to let out excess moisture, i think it's for flipping food in pans or something. it's pretty lightweight and has a handle on one end, but i'm not really sure what it's made of or where i was when i last had it.",budget
PROD_093,Spice Rack,kitchen-accessories,The Spice Rack is a convenient organizer for your spices and seasonings. Keep your kitchen essentials within reach and neatly arranged with this stylish spice rack.,"I lost a spice rack that I had gotten for my dorm room, it's just a simple organizer with a bunch of little containers for spices and seasonings, it's not really worth much but it was a gift from my family.",19.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/spice-rack/thumbnail.webp,images/PROD_093.jpg,dummyjson,ITEM_0092,"spice rack kitchen-accessories the spice rack is a convenient organizer for your spices and seasonings. keep your kitchen essentials within reach and neatly arranged with this stylish spice rack. i lost a spice rack that i had gotten for my dorm room, it's just a simple organizer with a bunch of little containers for spices and seasonings, it's not really worth much but it was a gift from my family.",budget
PROD_094,Spoon,kitchen-accessories,"The Spoon is a versatile kitchen utensil for stirring, serving, and tasting. Its ergonomic design and durable construction make it an essential tool for every kitchen.","I lost a spoon on campus, it's a normal-looking one that I was using for lunch in the cafeteria - it's silver with a slight bend to the handle and has some scratches on the bowl part.",4.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/thumbnail.webp,images/PROD_094.jpg,dummyjson,ITEM_0093,"spoon kitchen-accessories the spoon is a versatile kitchen utensil for stirring, serving, and tasting. its ergonomic design and durable construction make it an essential tool for every kitchen. i lost a spoon on campus, it's a normal-looking one that i was using for lunch in the cafeteria - it's silver with a slight bend to the handle and has some scratches on the bowl part.",budget
PROD_095,Tray,kitchen-accessories,"The Tray is a functional and decorative item for serving snacks, appetizers, or drinks. Its stylish design makes it a versatile accessory for entertaining guests.","I lost a tray that's, like, a pretty standard size, maybe around 12 inches square, with a wooden or maybe metal base and a pretty modern design, it's got some kind of pattern or texture on it, but I'm not really sure what it is. It's got a lip around the edge to keep things from spilling over, and it's just a really useful thing for having snacks or appetizers when I'm studying or hanging out with friends.",16.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/tray/thumbnail.webp,images/PROD_095.jpg,dummyjson,ITEM_0094,"tray kitchen-accessories the tray is a functional and decorative item for serving snacks, appetizers, or drinks. its stylish design makes it a versatile accessory for entertaining guests. i lost a tray that's, like, a pretty standard size, maybe around 12 inches square, with a wooden or maybe metal base and a pretty modern design, it's got some kind of pattern or texture on it, but i'm not really sure what it is. it's got a lip around the edge to keep things from spilling over, and it's just a really useful thing for having snacks or appetizers when i'm studying or hanging out with friends.",budget
PROD_096,Wooden Rolling Pin,kitchen-accessories,The Wooden Rolling Pin is a classic kitchen tool for rolling out dough for baking. Its smooth surface and sturdy handles make it easy to achieve uniform thickness.,"I lost a wooden rolling pin that's pretty standard, it's got a smooth surface and some kind of handle on it, and it's made of wood, I think it's a pretty common tool for baking stuff. It's not too big or too small, it's just your average rolling pin, I'm not sure what it looks like except it's wooden and has some grips on it.",11.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/thumbnail.webp,images/PROD_096.jpg,dummyjson,ITEM_0095,"wooden rolling pin kitchen-accessories the wooden rolling pin is a classic kitchen tool for rolling out dough for baking. its smooth surface and sturdy handles make it easy to achieve uniform thickness. i lost a wooden rolling pin that's pretty standard, it's got a smooth surface and some kind of handle on it, and it's made of wood, i think it's a pretty common tool for baking stuff. it's not too big or too small, it's just your average rolling pin, i'm not sure what it looks like except it's wooden and has some grips on it.",budget
PROD_097,Yellow Peeler,kitchen-accessories,The Yellow Peeler is a handy tool for peeling fruits and vegetables with ease. Its bright yellow color adds a cheerful touch to your kitchen gadgets.,"I lost a yellow kitchen gadget that's kinda like a peeler, but it's got a really bright yellow color and it's pretty compact. It was pretty easy to carry around and I had it with me when I was studying in the library, but now it's nowhere to be found.",5.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp,images/PROD_097.jpg,dummyjson,ITEM_0096,"yellow peeler kitchen-accessories the yellow peeler is a handy tool for peeling fruits and vegetables with ease. its bright yellow color adds a cheerful touch to your kitchen gadgets. i lost a yellow kitchen gadget that's kinda like a peeler, but it's got a really bright yellow color and it's pretty compact. it was pretty easy to carry around and i had it with me when i was studying in the library, but now it's nowhere to be found.",budget
PROD_098,Apple MacBook Pro 14 Inch Space Grey,electronics,"The MacBook Pro 14 Inch in Space Grey is a powerful and sleek laptop, featuring Apple's M1 Pro chip for exceptional performance and a stunning Retina display.","I lost my MacBook Pro 14 inch, it's a pretty standard laptop that I've had for a while, and it's grey with a big screen and all the usual Apple features. It was in a bag when I was walking across campus, but when I went to grab it later, it was gone.",1999.99,https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp,images/PROD_098.jpg,dummyjson,ITEM_0097,"apple macbook pro 14 inch space grey electronics the macbook pro 14 inch in space grey is a powerful and sleek laptop, featuring apple's m1 pro chip for exceptional performance and a stunning retina display. i lost my macbook pro 14 inch, it's a pretty standard laptop that i've had for a while, and it's grey with a big screen and all the usual apple features. it was in a bag when i was walking across campus, but when i went to grab it later, it was gone.",luxury
PROD_099,Asus Zenbook Pro Dual Screen Laptop,electronics,"The Asus Zenbook Pro Dual Screen Laptop is a high-performance device with dual screens, providing productivity and versatility for creative professionals.","I lost a laptop with a distinctive dual-screen design, it's a bit heavy and has a silver and black casing. It's a pretty high-end device with a lot of ports and a really long battery life, but it's a pretty unique-looking thing.",1799.99,https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/thumbnail.webp,images/PROD_099.jpg,dummyjson,ITEM_0098,"asus zenbook pro dual screen laptop electronics the asus zenbook pro dual screen laptop is a high-performance device with dual screens, providing productivity and versatility for creative professionals. i lost a laptop with a distinctive dual-screen design, it's a bit heavy and has a silver and black casing. it's a pretty high-end device with a lot of ports and a really long battery life, but it's a pretty unique-looking thing.",luxury
PROD_100,Huawei Matebook X Pro,electronics,"The Huawei Matebook X Pro is a slim and stylish laptop with a high-resolution touchscreen display, offering a premium experience for users on the go.","I lost a laptop, it's really thin and has a touchscreen, I think it's a high-end model, but I'm not really sure.",1399.99,https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/thumbnail.webp,images/PROD_100.jpg,dummyjson,ITEM_0099,"huawei matebook x pro electronics the huawei matebook x pro is a slim and stylish laptop with a high-resolution touchscreen display, offering a premium experience for users on the go. i lost a laptop, it's really thin and has a touchscreen, i think it's a high-end model, but i'm not really sure.",luxury
PROD_101,Lenovo Yoga 920,electronics,"The Lenovo Yoga 920 is a 2-in-1 convertible laptop with a flexible hinge, allowing you to use it as a laptop or tablet, offering versatility and portability.","I lost a laptop that's kind of a 2-in-1 thing, it's a Lenovo Yoga 920, I think, with a hinge that you can bend and it can work in different modes. It's silver and has some scratches on the screen, I'm pretty sure I had it right here on campus, but I must have misplaced it somewhere.",1099.99,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp,images/PROD_101.jpg,dummyjson,ITEM_0100,"lenovo yoga 920 electronics the lenovo yoga 920 is a 2-in-1 convertible laptop with a flexible hinge, allowing you to use it as a laptop or tablet, offering versatility and portability. i lost a laptop that's kind of a 2-in-1 thing, it's a lenovo yoga 920, i think, with a hinge that you can bend and it can work in different modes. it's silver and has some scratches on the screen, i'm pretty sure i had it right here on campus, but i must have misplaced it somewhere.",luxury
PROD_102,New DELL XPS 13 9300 Laptop,electronics,"The New DELL XPS 13 9300 Laptop is a compact and powerful device, featuring a virtually borderless InfinityEdge display and high-end performance for various tasks.","I lost a laptop that's a pretty compact ultrabook, it's got that InfinityEdge display where the screen meets the body, and it's got a lot of processing power for general use and stuff like that. It's a DELL XPS model, I think, but I'm not really sure what the exact model number is - it's got some kind of 9300 series designation or something.",1499.99,https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/thumbnail.webp,images/PROD_102.jpg,dummyjson,ITEM_0101,"new dell xps 13 9300 laptop electronics the new dell xps 13 9300 laptop is a compact and powerful device, featuring a virtually borderless infinityedge display and high-end performance for various tasks. i lost a laptop that's a pretty compact ultrabook, it's got that infinityedge display where the screen meets the body, and it's got a lot of processing power for general use and stuff like that. it's a dell xps model, i think, but i'm not really sure what the exact model number is - it's got some kind of 9300 series designation or something.",luxury
PROD_103,Blue & Black Check Shirt,clothing,"The Blue & Black Check Shirt is a stylish and comfortable men's shirt featuring a classic check pattern. Made from high-quality fabric, it's suitable for both casual and semi-formal occasions.","I lost a blue and black check shirt, it's a pretty standard-looking guy's shirt with a classic check pattern, it's pretty casual and comfy.",29.99,https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/thumbnail.webp,images/PROD_103.jpg,dummyjson,ITEM_0102,"blue & black check shirt clothing the blue & black check shirt is a stylish and comfortable men's shirt featuring a classic check pattern. made from high-quality fabric, it's suitable for both casual and semi-formal occasions. i lost a blue and black check shirt, it's a pretty standard-looking guy's shirt with a classic check pattern, it's pretty casual and comfy.",mid-range
PROD_104,Gigabyte Aorus Men Tshirt,clothing,"The Gigabyte Aorus Men Tshirt is a cool and casual shirt for gaming enthusiasts. With the Aorus logo and sleek design, it's perfect for expressing your gaming style.","I lost a black or dark gray t-shirt with the Gigabyte Aorus logo on it, it's pretty plain but the logo is on the chest and it's a pretty standard fit. I think I took it off when I was studying in the library and now it's gone.",24.99,https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/thumbnail.webp,images/PROD_104.jpg,dummyjson,ITEM_0103,"gigabyte aorus men tshirt clothing the gigabyte aorus men tshirt is a cool and casual shirt for gaming enthusiasts. with the aorus logo and sleek design, it's perfect for expressing your gaming style. i lost a black or dark gray t-shirt with the gigabyte aorus logo on it, it's pretty plain but the logo is on the chest and it's a pretty standard fit. i think i took it off when i was studying in the library and now it's gone.",mid-range
PROD_105,Man Plaid Shirt,clothing,The Man Plaid Shirt is a timeless and versatile men's shirt with a classic plaid pattern. Its comfortable fit and casual style make it a wardrobe essential for various occasions.,"I lost a man's shirt with a classic plaid pattern, it's pretty classic-looking with a bit of a casual vibe, just a normal, everyday shirt that I was wearing when I couldn't find it. It's a pretty standard size, I think, but I'm not really sure - it was just my shirt, you know?",34.99,https://cdn.dummyjson.com/product-images/mens-shirts/man-plaid-shirt/thumbnail.webp,images/PROD_105.jpg,dummyjson,ITEM_0104,"man plaid shirt clothing the man plaid shirt is a timeless and versatile men's shirt with a classic plaid pattern. its comfortable fit and casual style make it a wardrobe essential for various occasions. i lost a man's shirt with a classic plaid pattern, it's pretty classic-looking with a bit of a casual vibe, just a normal, everyday shirt that i was wearing when i couldn't find it. it's a pretty standard size, i think, but i'm not really sure - it was just my shirt, you know?",mid-range
PROD_106,Man Short Sleeve Shirt,clothing,"The Man Short Sleeve Shirt is a breezy and stylish option for warm days. With a comfortable fit and short sleeves, it's perfect for a laid-back yet polished look.","I lost a short sleeve shirt, it's a pretty casual, breezy style that I was wearing when I last had it. It's got short sleeves, a relaxed fit, and I'm pretty sure it was a bit lighter-colored than my usual shirts.",19.99,https://cdn.dummyjson.com/product-images/mens-shirts/man-short-sleeve-shirt/thumbnail.webp,images/PROD_106.jpg,dummyjson,ITEM_0105,"man short sleeve shirt clothing the man short sleeve shirt is a breezy and stylish option for warm days. with a comfortable fit and short sleeves, it's perfect for a laid-back yet polished look. i lost a short sleeve shirt, it's a pretty casual, breezy style that i was wearing when i last had it. it's got short sleeves, a relaxed fit, and i'm pretty sure it was a bit lighter-colored than my usual shirts.",budget
PROD_107,Men Check Shirt,clothing,"The Men Check Shirt is a classic and versatile shirt featuring a stylish check pattern. Suitable for various occasions, it adds a smart and polished touch to your wardrobe.","I lost a check-patterned men's shirt, it's pretty plain but has a classic look that I've worn to a lot of gatherings and classes.",27.99,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp,images/PROD_107.jpg,dummyjson,ITEM_0106,"men check shirt clothing the men check shirt is a classic and versatile shirt featuring a stylish check pattern. suitable for various occasions, it adds a smart and polished touch to your wardrobe. i lost a check-patterned men's shirt, it's pretty plain but has a classic look that i've worn to a lot of gatherings and classes.",mid-range
